Wavelength	Spectrum00000.asd	Spectrum00001.asd	Spectrum00002.asd	Spectrum00003.asd	Spectrum00004.asd	Spectrum00005.asd	Spectrum00006.asd	Spectrum00007.asd	Spectrum00008.asd	Spectrum00009.asd	Spectrum00010.asd	Spectrum00011.asd	Spectrum00012.asd
499	0.149143413171957	0.277159197514838	0.166693764975212	2.40730737564193E-02	6.88056923865221E-02	9.06387048444225E-02	8.66858624220448E-02	7.76921661893074E-02	5.51466970150562E-02	1.01624502127568E-02	0.170444270977137	0.109688347429888	 8.08176075199394E-02 
500	0.150081266038979	0.277991799642196	0.167165453323024	2.43727738171289E-02	6.91475428879616E-02	9.29687523061661E-02	8.88744500580568E-02	7.96364477218942E-02	0.05517092804206	1.02053983344727E-02	0.171194081385764	0.109947604773523	 8.11444253420332E-02 
501	0.151128452926632	0.278942463250076	0.167626478696966	2.48556078990959E-02	6.95935764933228E-02	9.55647145777301E-02	9.13675341759101E-02	8.18322498246827E-02	5.53285424815807E-02	1.03932101792574E-02	0.172070382938048	0.110226089153571	 8.15556278801823E-02 
502	0.152205803770106	0.279969450017006	0.16806217011043	2.54336650462078E-02	7.00944110474779E-02	0.098286920381998	9.40600337207157E-02	0.084235868926979	5.55418290803156E-02	1.05636830320074E-02	0.172952812620686	0.110462815316429	 8.20032794220157E-02 
503	0.153245759466613	0.280955548234577	0.168527928964908	2.58778023362442E-02	0.070557799153253	0.101123921338212	9.68354424736746E-02	8.67506485233194E-02	5.56474578643734E-02	1.05290864770573E-02	0.173763035664213	0.110633442003804	 8.23401828570512E-02 
504	0.154344732026841	0.281937184271748	0.169012049921345	2.63849802149517E-02	7.10298618763108E-02	0.104192335857534	9.98176013449844E-02	8.94692091356395E-02	5.57317918655316E-02	1.05697491490761E-02	0.17447502023049	0.110860604654404	 8.26910836557048E-02 
505	0.155498886407674	0.282918522392754	0.169528999283509	2.70005571766565E-02	7.14924303744046E-02	0.107463192633433	0.103036274810073	9.23613920669539E-02	0.055827202987509	1.07502428219469E-02	0.175060321636011	0.111182773191812	 8.31081110722063E-02 
506	0.15673667814895	0.284102067258659	0.170114336318369	2.77117883528998E-02	7.19421090121446E-02	0.110881280147709	0.106418826049232	9.54296364679936E-02	5.59679087798724E-02	1.08753815613099E-02	0.175638099450838	0.111511511085761	 8.36227539481354E-02 
507	0.158057644066463	0.285370093157328	0.170724661438008	2.85000270738429E-02	7.24940020680113E-02	0.11451202356536	0.110013641810189	9.87697493374529E-02	5.61736631931464E-02	1.09989952197634E-02	0.17624403859977	0.111870642971496	 8.41794581609617E-02 
508	0.159411008771393	0.286520970168765	0.171281388718626	2.93211178411916E-02	7.30947222908475E-02	0.118347223052528	0.113898233332877	0.102450694227865	5.63878498059245E-02	1.11354840940177E-02	0.176857695172133	0.112177901787483	 8.46082444645799E-02 
509	0.160648080441073	0.287612837108583	0.171776109438579	3.01743335929464E-02	0.073608571593022	0.122414110944129	0.117913387038183	0.106254374522275	5.65480139057997E-02	1.12114865565625E-02	0.177340350186221	0.112371375243919	 8.50400456009161E-02 
510	0.161846865962973	0.288737140591228	0.172267261329683	0.031117586601229	7.40891807539115E-02	0.126734510885241	0.122100940455872	0.110221086018255	5.67392266766343E-02	1.12891578334957E-02	0.177724736087653	0.11256012400864	 8.55480124478149E-02 
511	0.163371254023182	0.290027083941555	0.172901662410375	3.22620882548758E-02	7.47187489621543E-02	0.131370508466854	0.126710861472084	0.114624848114284	5.71345092855111E-02	1.15051800108197E-02	0.178122089171611	0.112975685568275	 8.61985803780444E-02 
512	0.164969474150833	0.291379632906446	0.173617074661034	3.35007197732115E-02	7.53955296646096E-02	0.136171829495772	0.131516712378256	0.11918527386403	5.75322285137098E-02	1.17106053191333E-02	0.178366460411552	0.113374810149447	 8.68531833145326E-02 
513	0.166537462899895	0.292734669658793	0.174383367457096	3.48372581945685E-02	7.60365215049543E-02	0.141100581896518	0.136380349257104	0.123781771439049	5.78150306769318E-02	0.011862663426469	0.178356418205262	0.113715517609845	 8.74484151051169E-02 
514	0.168123284587348	0.294073507948051	0.175019886861247	3.61681565393411E-02	7.65559724877836E-02	0.1461861652494	0.141416771293837	0.128687695298028	5.80469916774028E-02	1.20158015937017E-02	0.178143335483383	0.113910753385386	 8.79902224424855E-02 
515	0.169741521973259	0.295417364164113	0.175597634916503	3.76037828440702E-02	7.70825283755095E-02	0.151506224343835	0.146669325315993	0.133900286322204	0.058308305015534	1.21799770273594E-02	0.177822661721897	0.113942673470899	 8.85422462561999E-02 
516	0.17134674785311	0.296721367285611	0.176317180155739	3.93157091938647E-02	7.78303636358185E-02	0.157027053937751	0.152146652645347	0.139172080294459	5.86625959319282E-02	1.23724816584333E-02	0.177418443051318	0.113849562062666	 8.91073430776538E-02 
517	0.172871205881599	0.297936025811345	0.176813456167345	4.10005073565973E-02	7.85767307019084E-02	0.162707306365503	0.157743383915382	0.144562874940488	5.89661213867414E-02	1.25181165588552E-02	0.176972962115222	0.113588977265767	 8.96817177565123E-02 
518	0.174299484117416	0.299067893630296	0.177068428394457	4.26250058110447E-02	7.92877132357288E-02	0.168587498639155	0.163474038423861	0.150087020085438	5.91586123037804E-02	1.26391146820399E-02	0.176550394119608	0.113137733158606	 9.02602980347861E-02 
519	0.175758078217425	0.299941213317322	0.177333893380113	4.42690399236069E-02	7.98708747460353E-02	0.174428320203552	0.169170897892183	0.155422145237003	5.92337536262545E-02	1.26511705063094E-02	0.175793243315281	0.112441404231163	 9.06076351544362E-02 
520	0.177300088267969	0.300894180176491	0.177744549533411	4.60272000735095E-02	8.03763547582229E-02	0.180078873463102	0.174722781124799	0.160636143904199	5.92848558249202E-02	1.26541848469191E-02	0.17476367663353	0.111856263967755	 9.09310783138506E-02 
521	0.179030895024646	0.302359421937636	0.17848435115344	4.80035564402492E-02	8.09075737912328E-02	0.185563287439637	0.180270922155023	0.166159742399837	5.95266732538064E-02	1.28123240007617E-02	0.173548309979555	0.111776812851632	 9.15851973532118E-02 
522	0.180858566180431	0.303768803321657	0.179129446012393	4.99794626937637E-02	8.13672174761917E-02	0.190835485143139	0.185590048316653	0.171639558055204	5.97607374162431E-02	1.29765521149273E-02	0.1721038364305	0.111679901819574	 9.22999338914672E-02 
523	0.182765865539354	0.305080906392518	0.179683597374707	5.20123959378347E-02	8.17879270477872E-02	0.195964832493558	0.190719574697954	0.177009366771254	6.00192066806828E-02	1.31139150148788E-02	0.170501352361127	0.111437309544827	 9.30239705303853E-02 
524	0.184846008908473	0.306622807230713	0.180512694704603	5.44039491250981E-02	0.082446683474424	0.201108689499644	0.195847837766197	0.182326492649613	6.05338167168083E-02	0.013243632973014	0.168925181801562	0.111258845196031	 9.38332084933323E-02 
525	0.186908929772593	0.308111345125579	0.181308417582262	5.67430789942066E-02	8.30966564392299E-02	0.206082943805276	0.200785064593946	0.187496047052906	6.09986358147052E-02	1.33858531185311E-02	0.167276397129621	0.111021169938405	 9.46064524932028E-02 
526	0.188796784323191	0.309373649478909	0.181800163275362	5.86620909616856E-02	8.35553687790459E-02	0.21071366323144	0.205407747333372	0.192367122638609	6.11978240278961E-02	1.35034252855672E-02	0.165506113271842	0.110636055952932	 9.53302662078532E-02 
527	0.190588609429188	0.310518699891365	0.182172007342636	6.06017695090531E-02	8.39347110548098E-02	0.215320524380348	0.209898804881173	0.197005520314742	6.13519084176626E-02	1.35890548444256E-02	0.163871243782919	0.109972526706622	 0.096018926489073 
528	0.19244410179469	0.311665062574379	0.182562653128922	6.26313399634583E-02	8.43266188699819E-02	0.219880499974274	0.214348991176984	0.201509301656829	6.15583232344339E-02	1.36892048792118E-02	0.162364323029177	0.109206399704696	 9.66683377308463E-02 
529	0.194540474239921	0.31290415886717	0.18323695519847	6.44908396911628E-02	8.48912914136121E-02	0.224151040975391	0.218731355579253	0.205923582474817	6.18811471095713E-02	1.39015180986467E-02	0.160733145077507	0.108833736847646	 9.72894250264306E-02 
530	0.196630827489202	0.314233506234495	0.183963530444281	6.62942645994607E-02	8.53970805607106E-02	0.228127187869928	0.222851800427317	0.210160886840763	6.21507389735884E-02	1.40178835865262E-02	0.159104935336415	0.108636589653645	 9.80332039971053E-02 
531	0.198643292254474	0.315698015386366	0.184605723143296	6.81138310987486E-02	8.56800202815623E-02	0.23184763810854	0.226646480588616	0.214255542476116	0.062310303726856	1.39765800756684E-02	0.157568302107456	0.108483235294408	 9.89411423424262E-02 
532	0.200911547542599	0.317076373780177	0.185236679843015	6.98649155833138E-02	8.60849050272011E-02	0.235471876854658	0.230217445542414	0.218150916438112	6.25641971125864E-02	1.40353691972701E-02	0.156232728638816	0.108193131045424	 0.099785188563889 
533	0.203229815187655	0.318343244302412	0.185745919785273	7.13973365629785E-02	8.65524741714749E-02	0.23901638296747	0.233648713265449	0.221810544190017	0.0628472295868	1.41574125806349E-02	0.15501383884332	0.107808178158138	 0.100547047547862 
534	0.205308548952044	0.319685731410103	0.186006539005066	7.26704828018814E-02	8.69769395658947E-02	0.242416467329679	0.237080801565623	0.225271740978994	6.31097031015654E-02	1.42459653280745E-02	0.15393337883981	0.107444471177859	 0.101259172902773 
535	0.207502038624173	0.321037761166038	0.186461345343561	7.38968298835396E-02	8.73888590015828E-02	0.245667666625009	0.240364517265775	0.228661446787573	6.33315293677199E-02	1.43167589746395E-02	0.152998878287388	0.107239207628218	 0.101988275385631 
536	0.209832373263828	0.322402502220979	0.187164998106363	7.51217917252755E-02	8.78205778992407E-02	0.248762763106983	0.243432993560209	0.232006930469707	0.063540692421255	1.43750379373559E-02	0.152171937578532	0.107221931102999	 0.10276836406456 
537	0.212018729562988	0.3238647073597	0.187856443469118	7.62310165290271E-02	8.83417065268681E-02	0.251664463401562	0.24630057935163	0.235159754667751	6.38422892781769E-02	1.44197519497873E-02	0.151342597429736	0.107179628730102	 0.103683777228806 
538	0.214229991587846	0.325268037269792	0.188538503135067	7.72773322455324E-02	8.89088899784303E-02	0.25443738427949	0.249017766268866	0.238123773820937	6.41184017282116E-02	1.45078164854713E-02	0.150589451487007	0.107110512486334	 0.104592083978425 
539	0.216664031547281	0.326512013381534	0.189276198954069	0.078363416845525	8.94343829872414E-02	0.257216602713775	0.251728194179125	0.241031986130775	6.44028172575305E-02	1.46782871272428E-02	0.150098108435846	0.107165886320771	 0.105407445457039 
540	0.219040144638271	0.327819188232078	0.189885343508751	7.92735275587908E-02	8.98632348589734E-02	0.25975003843818	0.254340835668345	0.243809354843952	6.47111160983024E-02	1.47842680611675E-02	0.149770170044078	0.107198435293767	 0.106165794270292 
541	0.221340245054702	0.329232883467338	0.190374607028926	7.99881846168475E-02	9.02729588984808E-02	0.262132338189393	0.256857573672665	0.246431859738538	6.49891090969648E-02	0.014824143685211	0.149580815960718	0.107177674354761	 0.106869734004416 
542	0.223590139336929	0.330546172807459	0.190830900336139	8.05664583078534E-02	9.07982730503901E-02	0.264706558787547	0.259295584020949	0.248851487450334	6.50744868420255E-02	1.48327734884366E-02	0.149481685129276	0.107121972318031	 0.107495401581817 
543	0.225971763313855	0.331975960635128	0.191357894969253	8.11573905476389E-02	9.13832071592099E-02	0.2673342780321	0.261768965732192	0.251309712139982	6.52651547496207E-02	1.49375283136967E-02	0.149553888307947	0.107155853749565	 0.108216877530277 
544	0.228636147944551	0.333641672887141	0.192049464165053	8.18797173883619E-02	9.19719011170804E-02	0.269823305682806	0.264273237716683	0.253839628288762	6.56886346351417E-02	1.51305806716422E-02	0.149798988190985	0.107316465508183	 0.109139342343501 
545	0.231297846630011	0.335259707741844	0.192857210182449	8.25296876235466E-02	9.24342694933753E-02	0.271984860483639	0.266477376166258	0.256149795788633	6.60586060617062E-02	1.52227207771954E-02	0.14998752861045	0.107534120028703	 0.110070976519402 
546	0.233934713049686	0.336871476319465	0.193684558672943	8.31075369694863E-02	9.28572430174711E-02	0.273956223654897	0.26847894373935	0.258262834476451	6.63796569884668E-02	1.52656991669455E-02	0.150239623692948	0.10778617085606	 0.111023202733581 
547	0.236709891067943	0.338732236638664	0.194452867070506	8.37186738472132E-02	9.35447146044726E-02	0.276022992394025	0.270686313387352	0.260402372911597	0.066748865695727	1.53320371083715E-02	0.15077972460763	0.108202769737608	 0.112063050489518 
548	0.239421824864577	0.340494025896056	0.19519234703732	8.42113703983741E-02	9.42170185186245E-02	0.278015953553133	0.272700928669113	0.262391907916099	0.067119650666101	1.54681547845069E-02	0.151568770898814	0.108627167853497	 0.11300636710394 
549	0.242007014497875	0.342097137799462	0.195915677377268	8.45284209055481E-02	9.47999874286064E-02	0.27984758884068	0.27439540515563	0.264182804202243	6.74297435350759E-02	1.56209811887782E-02	0.152579662712907	0.109022438238782	 0.113776049541484 
550	0.244569996902917	0.343795949298128	0.196630904915165	8.47642708617868E-02	0.09540766232039	0.281475466628191	0.275863403552136	0.265899188887628	6.77104245699354E-02	1.55930865976313E-02	0.153546535128648	0.109590652687762	 0.11450267135011 
551	0.247138555725267	0.345494779277362	0.197313664855481	8.48576090676148E-02	9.59954949879393E-02	0.282883374648405	0.277167205014565	0.267389909941491	6.79569905935181E-02	1.55364229912112E-02	0.154526775504753	0.110175755982339	 0.115217978733171 
552	0.249745174198843	0.347115623007134	0.198014956519895	8.48299420502802E-02	9.66002745431573E-02	0.284108581603255	0.278453317388197	0.268535578413344	0.068207690879254	1.56804460008777E-02	0.155594798761158	0.110589343032113	 0.11590096219372 
553	0.252411439144579	0.348827729985908	0.198847541135783	8.48167526191294E-02	9.73004132509665E-02	0.285256837436668	0.279646775296503	0.269471330482951	6.86902135139586E-02	1.58208928164581E-02	0.15665793178173	0.111104887438218	 0.116722113082981 
554	0.255021165320364	0.350581036786624	0.19973148717681	8.47676994940554E-02	9.79963204402582E-02	0.286231691936702	0.280638993625523	0.270219060453931	6.92847924583097E-02	0.015907671643447	0.15764788395743	0.111680470964068	 0.117614622711543 
555	0.257428209260693	0.352107790388732	0.200423570636764	8.44679997029852E-02	9.84018820672876E-02	0.286747420597243	0.281146967933767	0.270660581921702	6.94277830120543E-02	1.59371089508562E-02	0.158475490601836	0.112053970665329	 0.118312694459457 
556	0.259844233164728	0.353755117775092	0.201133164250928	8.41412121083117E-02	9.88540845605728E-02	0.287136005366263	0.281501080755288	0.270983575935047	6.96104517983627E-02	1.60061053953107E-02	0.159350218696439	0.112493688141459	 0.119041672308457 
557	0.262288908514642	0.355616507060416	0.201895534617822	8.38707471375423E-02	0.099566496346632	0.287531299785919	0.28193176970349	0.271247845105225	7.01270520052255E-02	1.61085363773427E-02	0.160391132417839	0.113092850960583	 0.119841533505013 
558	0.264533923901806	0.357171879751069	0.202404431290669	8.31853449149622E-02	0.100075996837688	0.287570087774422	0.281935253694432	0.271051387565628	7.03514879082119E-02	1.60384849283412E-02	0.16130277107701	0.113395755204638	 0.120365642293892 
559	0.266621068499525	0.358519599922018	0.202774352811442	8.21638640568667E-02	0.10041777159432	0.287357110070225	0.281627407419813	0.270472976785259	7.03365887812249E-02	1.58738551610778E-02	0.162030082920589	0.113443604422106	 0.120754043307581 
560	0.268727647551372	0.360003487258494	0.203338785698857	8.13002614955915E-02	0.100871371396933	0.287140441528564	0.281421760493005	0.269864747557618	7.05460682461692E-02	1.59655932503331E-02	0.162717124130788	0.113604215841783	 0.121347222782468 
561	0.270857286960276	0.361509592724664	0.204009990423557	8.03655417194868E-02	0.10126723229911	0.286736882006575	0.280990407072325	0.269171664869476	7.08591272565809E-02	1.60436433018939E-02	0.163219300061317	0.113845236298106	 0.121927872484296 
562	0.272985819032092	0.362987341690134	0.204703454246961	7.93343969666708E-02	0.101575890329745	0.286105218910441	0.280252461563008	0.268351552584753	0.071193410575832	1.60423060008115E-02	0.163488118002759	0.114143508900665	 0.122444374385976 
563	0.275182096810262	0.364600155086906	0.205413890305919	7.84991139278515E-02	0.101928040549536	0.285395114284935	0.279574559920063	0.267369316700623	7.14297890609262E-02	1.60905649826844E-02	0.163625669966614	0.114476891670558	 0.123176664559939 
564	0.277393363757415	0.366291795628625	0.206191227588174	7.77017935538877E-02	0.102275910108754	0.284640093817039	0.278909705152238	0.266307639815835	0.071609359133019	1.61284303070531E-02	0.163615282873447	0.11483257029997	 0.123976297339068 
565	0.279375600322546	0.367859241060591	0.206948712636909	7.66427333064599E-02	0.102443787370002	0.283797539407257	0.27804424000121	0.265191361729508	7.17967268630182E-02	1.61009362633274E-02	0.16339495113596	0.115131620133861	 0.124503928489603 
566	0.281438935394807	0.369512375079618	0.207762068767383	0.075618552996669	0.102624107466706	0.28293440102695	0.277138443826107	0.264104176685272	7.20547962227857E-02	1.61258129557751E-02	0.163081985086112	0.115520950353096	 0.125117580885855 
567	0.283594495594285	0.371243152079083	0.20863664877749	7.46439816412759E-02	0.102891023053517	0.282012353354808	0.276195640089768	0.262995719263446	7.23974265032082E-02	1.62027898070772E-02	0.162694410333476	0.115976083060921	 0.125830795185054 
568	0.285542636620694	0.372877650836105	0.209386370131154	0.073574587854956	0.103271376894176	0.280921128418219	0.2750632795737	0.261641050551847	7.26698661955201E-02	1.62128539083631E-02	0.162127583912503	0.116281814182611	 0.126364775211465 
569	0.287325660968638	0.374320798483104	0.210126123241738	7.24431137060992E-02	0.103664318445428	0.279526676769862	0.273741568838304	0.260114427999243	7.29004701907672E-02	1.62011240615176E-02	0.161486005173754	0.116516788502065	 0.126823524764007 
570	0.289021701443976	0.375561264185916	0.210961049546262	7.12703726298415E-02	0.104008760761729	0.277757850179274	0.272149752969391	0.25843586062106	7.30876745888993E-02	1.62116884000058E-02	0.160875606008324	0.116723780513602	 0.127302185050847 
571	0.290411142019174	0.376531865557284	0.211584230784911	6.98841704269456E-02	0.104343904618703	0.275693130479631	0.270103217164717	0.256472562760831	7.31073655654294E-02	1.62239010099602E-02	0.160169854045195	0.116676188819958	 0.127593846133745 
572	0.291715936094634	0.377508385023569	0.212073509105733	6.84684871500102E-02	0.104735773287525	0.273604033332998	0.267919297833031	0.254431337767362	7.30885591681515E-02	1.62709000087694E-02	0.159527271949571	0.116601103921445	 0.127811072029537 
573	0.293463263265174	0.379063297039572	0.212755867396317	6.74045142889403E-02	0.105233603780889	0.271897438083563	0.266275469878899	0.252698413064174	0.07332205990742	1.63594583867162E-02	0.159241737617042	0.117085709775878	 0.128275382068758 
574	0.295286991931913	0.380734793413665	0.213555524257999	6.65449923927216E-02	0.105729306526483	0.270356125477858	0.264735342636486	0.25107808808009	0.073709180517479	1.65123001178972E-02	0.159065270251482	0.117675426732328	 0.128835572432498 
575	0.297029473155523	0.382329984075572	0.214474150234183	6.57963738776167E-02	0.106186784724896	0.268894917788813	0.263141357016095	0.249510340507186	7.41805374714622E-02	1.67191318005485E-02	0.159021858863985	0.118249001852706	 0.129464202302379 
576	0.298422348347207	0.383656218006403	0.215241533892682	6.48240121730234E-02	0.106466790837533	0.267155868203561	0.261438420964974	0.247608587571106	7.43692969371196E-02	1.67904900399198E-02	0.159284792802962	0.118834431026559	 0.1298158109235 
577	0.299579366818128	0.384757648035443	0.215893229724305	6.38174080661725E-02	0.106792895817062	0.265195873957752	0.259595532005048	0.245589416629843	0.074387224716315	1.68952454216172E-02	0.160123025406739	0.119480865625543	 0.130057644693482 
578	0.300628976630827	0.385728455209598	0.216486173754871	6.31318248214648E-02	0.107371353607274	0.263064392649897	0.25749391516373	0.243830139128104	7.44052057652884E-02	1.71326986500501E-02	0.161787704805757	0.12016336555928	 0.130368115236088 
579	0.301682000194312	0.386639873610869	0.216992284386314	6.23427589777634E-02	0.107836240763562	0.260940948713027	0.25538907264577	0.241960492546936	7.44538203190254E-02	1.73527431530179E-02	0.163806549971371	0.120872210306372	 0.130601647049361 
580	0.30275821969324	0.387555215244032	0.217436950437526	6.14196712356962E-02	0.108090996677008	0.258929131830533	0.25339272395904	0.239968421198033	7.45557355393878E-02	1.75227292977014E-02	0.166110976794149	0.121680168685231	 0.13077470492161 
581	0.303798422716079	0.388493883288966	0.217954396354899	0.06073752978594	0.108316513624263	0.25709883448489	0.25159347550823	0.238118445846918	0.074737380233103	1.77169214049991E-02	0.168869918942362	0.122816877536167	 0.131109014047996 
582	0.304794229332569	0.389361033992796	0.218439115766153	6.01081626493253E-02	0.108446112068748	0.255291101330831	0.249757442106461	0.236308222449069	7.48413914445461E-02	1.78407191104076E-02	0.172197716895803	0.124021184307106	 0.131443359487003 
583	0.305768175386563	0.39014206140262	0.218818946704874	5.94722678002459E-02	0.10850335546613	0.253366079658976	0.247785032231366	0.234489753928344	0.074773794076122	1.78719453895724E-02	0.176248723369065	0.125183175535192	 0.131659436272998 
584	0.306682107037831	0.390995801813146	0.219372789824282	5.90280425336614E-02	0.108642645632501	0.251484546229468	0.24599583521558	0.232890159819513	7.48808953664527E-02	1.80443212675295E-02	0.180873854517272	0.126611331503187	 0.132130037518996 
585	0.30754727731234	0.391857795149495	0.220019928100298	5.86868548091739E-02	0.108761123092701	0.249616587008891	0.244312126109927	0.231417322774629	7.50924375736728E-02	1.82804353236154E-02	0.186014315152102	0.128337709080224	 0.13271791810233 
586	0.308330457846989	0.392584553906775	0.220455165141198	5.81978831917876E-02	0.108594038192884	0.2477049293412	0.242471190055216	0.229782592742877	7.50902714259273E-02	1.83328380439327E-02	0.19168253780825	0.130325458257159	 0.132998389449395 
587	0.309102418082724	0.393268845573942	0.220913943032573	5.77372058804597E-02	0.108329723614152	0.245827480161059	0.240616023821117	0.228129096431755	7.50015334995824E-02	1.83233558044663E-02	0.19769774382454	0.132592659345752	 0.133222993936429 
588	0.309840663826907	0.393926276027501	0.221424115546642	5.73540241724024E-02	0.108065889839892	0.243953549377634	0.238782117161467	0.226486265095449	7.49048508331337E-02	1.83306959000641E-02	0.204044821413498	0.135035466711182	 0.133485475474236 
589	0.310294301527047	0.394291458724584	0.221857010556639	5.69507005791827E-02	0.107878503654642	0.242059834512296	0.236986845627359	0.224681850131169	7.48681501267986E-02	1.83898953122136E-02	0.211123397869734	0.137358277177337	 0.133688356755776 
590	0.310562236870771	0.394431317381452	0.222207710188063	5.65200948474491E-02	0.107784410789856	0.240289291326158	0.235284620180791	0.222776900432503	7.48993983816871E-02	1.84711375004015E-02	0.218569604394271	0.139560443816141	 0.133904278310509 
591	0.310806968218932	0.394508991682333	0.222398141419892	5.59545506136014E-02	0.107770275139797	0.238764915546082	0.233724727083022	0.220873693541962	7.49269301529198E-02	1.85003464971564E-02	0.225600872404601	0.141608780674884	 0.134135160001844 
592	0.311276224647021	0.394880826662159	0.2226864520281	5.55222545056505E-02	0.107682390862542	0.237609044579718	0.232594081858627	0.219411116762854	0.074923542304095	1.85791068162192E-02	0.232034903852917	0.14382106243896	 0.134387728359107 
593	0.311939701509046	0.395548364972075	0.223107163122518	5.52808201483816E-02	0.107470427911767	0.236782420849482	0.231849416481244	0.218434675168956	7.49099242275682E-02	1.86941863007087E-02	0.238002586493276	0.146285603506278	 0.134627125935808 
594	0.312314683585266	0.396003166547031	0.223407204456047	5.51063097859646E-02	0.107115414694345	0.235922166974783	0.230985836717675	0.2175030602642	7.49686392645393E-02	1.86678128415866E-02	0.244191038653931	0.148709972010066	 0.134637960393903 
595	0.312663414835234	0.396516426628546	0.223882882577482	5.50693225068477E-02	0.106726473794095	0.235032728078243	0.230068193783202	0.216726963411007	7.50654074590437E-02	1.86539183433749E-02	0.250514060008385	0.151547174344164	 0.134688327691351 
596	0.313226530993223	0.39732238542676	0.22479100759991	5.51565175989581E-02	0.10640434527618	0.234080111670288	0.229141997369165	0.216206282015952	7.51738741473968E-02	1.87612405570963E-02	0.256796094670231	0.155088935595459	 0.134986359564257 
597	0.313710092459831	0.397869582454954	0.225494756644688	0.055064542510813	0.105960081945513	0.233026905930205	0.228199236930513	0.215496419922309	7.51682509506426E-02	0.018762096694154	0.263431537188705	0.158518799182005	 0.135208014655704 
598	0.314014516138449	0.398115438982169	0.225927554118018	5.48016317804046E-02	0.105388007133571	0.231922099382458	0.227216724630783	0.214563553295205	7.50479550731535E-02	1.86683494697476E-02	0.270267998705276	0.161650393015888	 0.13531779964784 
599	0.314062018859605	0.398301622213239	0.226375888289775	5.45903974430765E-02	0.104793977812995	0.230836895176467	0.226160579738155	0.213476459876043	7.48517803586194E-02	0.018633807789671	0.276963268648879	0.164680559508391	 0.135398587021537 
600	0.313978100427739	0.398352586791151	0.22675231615102	5.43639964475645E-02	0.104134265625676	0.229681860875656	0.225023072971735	0.21231899560153	7.45682463542586E-02	1.85934127308924E-02	0.28357650888457	0.167554971033545	 0.135352908253873 
601	0.313806494704078	0.398249112131883	0.227013673705576	5.40394116786417E-02	0.103438241606232	0.228443021591629	0.223760657478111	0.2111373773093	7.42063873376713E-02	1.85201998404203E-02	0.290080895490399	0.170289398075521	 0.135156477072923 
602	0.313667738443003	0.398072986153899	0.227137717925826	5.34708920601033E-02	0.102780917376593	0.227208024776925	0.222496806920709	0.209794721312678	7.37422490226124E-02	1.84636285247262E-02	0.29652809522006	0.172941997054905	 0.135020627484222 
603	0.313530484723654	0.397871842623445	0.227231681596736	5.28281637397988E-02	0.10219392086637	0.225920169180036	0.221187160723576	0.208368140501621	7.32080411737022E-02	1.84175765881079E-02	0.30280054886904	0.175532213193046	 0.134928539126323 
604	0.313321431415252	0.397728602701657	0.227501840775285	0.052308668423194	0.101675469635211	0.224428934540264	0.219765261319114	0.20692286399275	7.27251472047239E-02	1.83404912672319E-02	0.308696647552473	0.178033024310803	 0.134801985146483 
605	0.313097695888793	0.397653506870098	0.227818353975631	5.18536990804527E-02	0.101197214361125	0.222854985528285	0.218191621278182	0.205431836399344	7.22649986011626E-02	0.018274754486846	0.31423851984426	0.180397874556822	 0.13473369294107 
606	0.312917055491365	0.397631944322116	0.228147798257268	5.14042606487948E-02	0.100727054159701	0.221245004540487	0.21649674003429	0.203884557176966	7.18186899650498E-02	1.82276596424864E-02	0.319495088612161	0.182639704868009	 0.134749432701957 
607	0.31280239557566	0.397581008418774	0.228466093486048	0.050845054871694	0.10025987671748	0.219513594788054	0.214786289343506	0.20217206102789	7.13520275967594E-02	0.018130217035602	0.324528127366464	0.184705895881047	 0.134730944717085 
608	0.312670443553204	0.397478371121236	0.228715016618976	5.01989871573358E-02	9.97474412768282E-02	0.217623636209116	0.212965279784792	0.200317677580442	7.08306088227018E-02	0.017954520571977	0.329331158322552	0.186655684572	 0.134680184477926 
609	0.312478028990449	0.397357890955019	0.22894417008418	4.95080992296222E-02	9.92280281845024E-02	0.215613628312308	0.211052111813857	0.19837085882066	7.02977875502329E-02	1.77488683609224E-02	0.333962318218664	0.18855349356514	 0.134629973632998 
610	0.312252390296161	0.397130901540997	0.229209912440415	4.87218321801643E-02	9.87072780935847E-02	0.213608085241649	0.20900432828675	0.196295063278125	0.069703035902438	1.75250502480375E-02	0.338315136914515	0.190322100441202	 0.134513948166446 
611	0.312039207694467	0.396881461994388	0.229527635781154	4.79113462467525E-02	9.81924764037002E-02	0.211623965546481	0.206909657844745	0.194156486613206	6.90809912797368E-02	1.73296571963192E-02	0.34240881774094	0.192029470613468	 0.134374354245909 
612	0.311981426018496	0.396942363102153	0.2299050339469	4.73718731014783E-02	9.77634837228967E-02	0.209703981610764	0.205056560402744	0.192166171052585	6.85760199169358E-02	1.72615234715013E-02	0.34636730865566	0.194008665252657	 0.134473396715091 
613	0.311950589163901	0.39704892453578	0.230315033375693	4.67748592665604E-02	9.72776810993451E-02	0.207766278505952	0.203114116583266	0.190204797264688	6.80616963738282E-02	1.71536434859732E-02	0.350093564578498	0.195881019987965	 0.134508710421779 
614	0.311886059196167	0.397070125223943	0.230801798880196	4.60153368322748E-02	9.66865661311361E-02	0.205753517586461	0.200983113726993	0.188220545077776	6.74914885006025E-02	1.69400095041442E-02	0.353601004792707	0.197486128324952	 0.134371788619379 
